Author Handle,ID,Age,Like Count,Fetched On,Action,Text
bapekamo,Cq1aVZKJfpT-comment-2,54w,0,"""2024-05-15 18:59:18""",comment,RR 🚀
gg_.mike,Cq1aVZKJfpT-comment-3,54w,0,"""2024-05-15 18:59:18""",comment,SOB🤞🏾💜
blackotp4x,Cq1aVZKJfpT-comment-4,54w,0,"""2024-05-15 18:59:18""",comment,❤️❤️🔥🔥🔥
slammazo__,Cq1aVZKJfpT-comment-5,54w,0,"""2024-05-15 18:59:18""",comment,Aye where can I get that fit Web got on dat shii hard
deebrudda5l._,Cq1aVZKJfpT-comment-6,54w,0,"""2024-05-15 18:59:18""",comment,“ what my bleedas say nigga you ain certified “ ❤️🩸🫶🏾🖤
lilfolkss20x,Cq1aVZKJfpT-comment-7,54w,0,"""2024-05-15 18:59:18""",comment,Hard ! 🔥🔥5-0 But Ima Be Harder Wit Mines 8-0 🤷🏽‍♂️ .
killswitch0sama_,Cq1aVZKJfpT-comment-8,54w,0,"""2024-05-15 18:59:18""",comment,❤️
ycn_stunna,Cq1aVZKJfpT-comment-9,54w,0,"""2024-05-15 18:59:18""",comment,Yo shit growing fast steppa😎
tooleypos,Cq1aVZKJfpT-comment-10,54w,1,"""2024-05-15 18:59:18""",comment,💜
n0tdaone,Cq1aVZKJfpT-comment-11,54w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥
rugerrudy,Cs3RthduWXt,8w,0,"""2024-05-15 18:59:18""",Post,"If i blow with this Rap🎤Dem Komma$
Might help me Duck a Sentence👨🏾‍⚖️ #Fukk12
#TB #OutMyKnoggin
#LongLiveDaGuyz #FreeDemMembers"
mgng__neko,Cs3RthduWXt-comment-1,1w,0,"""2024-05-15 18:59:18""",comment,Mood
_everybody_talkinjazzy,Cs3RthduWXt-comment-2,17w,0,"""2024-05-15 18:59:18""",comment,😝
onlylildre_,Cs3RthduWXt-comment-3,40w,0,"""2024-05-15 18:59:18""",comment,Rudy
hunchomodetray,Cs3RthduWXt-comment-4,46w,0,"""2024-05-15 18:59:18""",comment,❤️❤️brudda
lazonedit,Cs3RthduWXt-comment-5,47w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
lazonedit,Cs3RthduWXt-comment-6,47w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
lazonedit,Cs3RthduWXt-comment-7,47w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
clout_republic,Cs3RthduWXt-comment-8,47w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
innerthoughtz555,Cs3RthduWXt-comment-9,47w,0,"""2024-05-15 18:59:18""",comment,🩸
sonofah_hustler,Cs3RthduWXt-comment-10,47w,0,"""2024-05-15 18:59:18""",comment,😂
girlthatstrey_,Cs3RthduWXt-comment-11,47w,0,"""2024-05-15 18:59:18""",comment,Bigdouble r🩸
streetmadebigreaper4,Cs3RthduWXt-comment-12,47w,0,"""2024-05-15 18:59:18""",comment,❤️
teflonnino6x,Cs3RthduWXt-comment-13,47w,0,"""2024-05-15 18:59:18""",comment,Li Rudy ❤️
rugerrudy,CybcN7HRY9Y,27w,0,"""2024-05-15 18:59:18""",Post,With Dem Members Or By Myself Bx im On Go 🩸
l.laiilahh,CybcN7HRY9Y-comment-1,27w,3,"""2024-05-15 18:59:18""",comment,my boo🫶🏾.
daaziaaa_,CybcN7HRY9Y-comment-2,27w,1,"""2024-05-15 18:59:18""",comment,Love you ❤️ #movesmart
sayycherrish_,CybcN7HRY9Y-comment-3,27w,1,"""2024-05-15 18:59:18""",comment,😍😍
_.pytmyri,CybcN7HRY9Y-comment-4,27w,1,"""2024-05-15 18:59:18""",comment,💕💕💕💕
amourkesiaa,CybcN7HRY9Y-comment-5,27w,1,"""2024-05-15 18:59:18""",comment,😘
_.kyrahb,CybcN7HRY9Y-comment-6,27w,0,"""2024-05-15 18:59:18""",comment,💕💕
meezybleeda,CybcN7HRY9Y-comment-7,27w,2,"""2024-05-15 18:59:18""",comment,❤️🔥
youh8tootiee,CybcN7HRY9Y-comment-8,27w,2,"""2024-05-15 18:59:18""",comment,faveee!
227terry,CybcN7HRY9Y-comment-9,27w,2,"""2024-05-15 18:59:18""",comment,🖤🖤
kyhradanielle,CybcN7HRY9Y-comment-10,27w,1,"""2024-05-15 18:59:18""",comment,❤️❤️
mmixeddd,CybcN7HRY9Y-comment-11,27w,4,"""2024-05-15 18:59:18""",comment,💕
liahhh.rawww,CybcN7HRY9Y-comment-12,27w,1,"""2024-05-15 18:59:18""",comment,🩸💕
la.tri_,CybcN7HRY9Y-comment-13,27w,2,"""2024-05-15 18:59:18""",comment,CAPTION🖐🏾
realbleeda_,CybcN7HRY9Y-comment-14,27w,3,"""2024-05-15 18:59:18""",comment,🩸🖤
rugerrudy,CyNEXjLM5ix,28w,0,"""2024-05-15 18:59:18""",Post,🧟‍♂️ First Day Out Music Video Out Rite Na 🩸On My YouTube channel #AllFacts #LinkinBio #OutNow #SelfExplanatory #LongLiveMyFallenSouljas #FreeDemMembers
tgkommas,CyNEXjLM5ix-comment-1,28w,22,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
ange_ambitieux,CyNEXjLM5ix-comment-2,28w,1,"""2024-05-15 18:59:18""",comment,❤️‍🔥
pesofrmda0ak,CyNEXjLM5ix-comment-3,28w,13,"""2024-05-15 18:59:18""",comment,Ite🖐🏽
tgkommas,CyNEXjLM5ix-comment-4,28w,16,"""2024-05-15 18:59:18""",comment,Veteran. #HeSolid
harleyken_,CyNEXjLM5ix-comment-5,28w,7,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥
meezybleeda,CyNEXjLM5ix-comment-6,28w,1,"""2024-05-15 18:59:18""",comment,🔥❤️
60bizsinn,CyNEXjLM5ix-comment-7,28w,1,"""2024-05-15 18:59:18""",comment,🔥🔥
say.terrelle,CyNEXjLM5ix-comment-8,28w,1,"""2024-05-15 18:59:18""",comment,prod . me x @brigtaudio_1 🕺🏽🕺🏽
idomhy_shyt,CyNEXjLM5ix-comment-9,28w,1,"""2024-05-15 18:59:18""",comment,Yessir 🔥🔥🔥
tbthareaper,CyNEXjLM5ix-comment-10,28w,3,"""2024-05-15 18:59:18""",comment,Double R🧟‍♂️❤️‍🔥
deshae100k_,CyNEXjLM5ix-comment-11,28w,3,"""2024-05-15 18:59:18""",comment,🔥🔥
_bossupree,CyNEXjLM5ix-comment-12,28w,1,"""2024-05-15 18:59:18""",comment,🏴‍☠️🩸
rugerrudy,CzDDHKaMINU,25w,0,"""2024-05-15 18:59:18""",Post,"Come get Your own view of me
People be Lying Hating & Hurting 🤦🏾‍♂️"
_.pytmyri,CzDDHKaMINU-comment-1,25w,2,"""2024-05-15 18:59:18""",comment,❤️
meezybleeda,CzDDHKaMINU-comment-2,25w,1,"""2024-05-15 18:59:18""",comment,Ru❤️‍🔥
roberniee,CzDDHKaMINU-comment-3,25w,1,"""2024-05-15 18:59:18""",comment,Broo ❤️🤞🏽
daaziaaa_,CzDDHKaMINU-comment-4,25w,1,"""2024-05-15 18:59:18""",comment,❤️
_.kyrahb,CzDDHKaMINU-comment-5,25w,1,"""2024-05-15 18:59:18""",comment,😍
kingjroc_,CzDDHKaMINU-comment-6,25w,1,"""2024-05-15 18:59:18""",comment,BIG RR ❤️‍🔥
sayycherrish_,CzDDHKaMINU-comment-7,25w,1,"""2024-05-15 18:59:18""",comment,💕
ma.riahhh__,CzDDHKaMINU-comment-8,25w,1,"""2024-05-15 18:59:18""",comment,🧡🧡
dejjanuu,CzDDHKaMINU-comment-9,25w,1,"""2024-05-15 18:59:18""",comment,🖤🖤
realbleeda_,CzDDHKaMINU-comment-10,22w,0,"""2024-05-15 18:59:18""",comment,🩸🖤
rugerrudy,C1k3apsptKR,8w,0,"""2024-05-15 18:59:18""",Reel,#RAW OFFICIAL MUSIC VIDEO OUT NOW🔥🔥🔥. ON @YOUTUBE MY CHANNEL GO #SUBSCRIBE SHOT BY @hv3visual_ #SELFEXPLANATORY #JAN10 #LLMB #FREEDEMMEMBERS LINK IN MY BIO ‼️‼️
40lidae,C1k3apsptKR-comment-1,16w,1,"""2024-05-15 18:59:18""",comment,RR🀄️
colbylotv_,C1k3apsptKR-comment-2,16w,7,"""2024-05-15 18:59:18""",comment,Hold on I’m otw 💜🩸
slowdownmotion7,C1k3apsptKR-comment-3,16w,1,"""2024-05-15 18:59:18""",comment,babyboy out his top 🙌🙌🙌😂
tgkommas,C1k3apsptKR-comment-4,16w,12,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
blitzemsavage,C1k3apsptKR-comment-5,16w,2,"""2024-05-15 18:59:18""",comment,Go☄️
1steponsumturtle,C1k3apsptKR-comment-6,16w,1,"""2024-05-15 18:59:18""",comment,😤🙉🖤🀄️
sherwoodmarty,C1k3apsptKR-comment-7,16w,9,"""2024-05-15 18:59:18""",comment,RR🩸 🔥🔥🔥
blrrdgngcho,C1k3apsptKR-comment-8,16w,2,"""2024-05-15 18:59:18""",comment,Yea start the year off right
deshae100k_,C1k3apsptKR-comment-9,16w,2,"""2024-05-15 18:59:18""",comment,🔥🔥
bagboyt33zyyy,C1k3apsptKR-comment-10,16w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
onetheezy__,C1k3apsptKR-comment-11,16w,0,"""2024-05-15 18:59:18""",comment,🔥
mmywoody,C1k3apsptKR-comment-12,16w,0,"""2024-05-15 18:59:18""",comment,🖤
camchords,C1k3apsptKR-comment-13,16w,1,"""2024-05-15 18:59:18""",comment,Know how we comin luh brudda #camdohisshitnigga 🔌💡🩸@structuredsounds
tg4l_jayyyy,C1k3apsptKR-comment-14,16w,1,"""2024-05-15 18:59:18""",comment,🔥
rugerrudy,C2ECACYOOLV,15w,0,"""2024-05-15 18:59:18""",Reel,#OCULUS🕳️ 🩸 X @realbleeda_ #OUTNOW ON MY @YOUTUBE CHANNEL 💯 GO #SUBSCRIBE 🎥 SHOT BY @colbylotv_ #SELFEXPLANATORY ON ALL PLATFORM 🔥
sw3hree.isaiah,C2ECACYOOLV-comment-1,14w,2,"""2024-05-15 18:59:18""",comment,🔥🔥🩸🩸💯🦅🖤🔥❤️‍🔥🔫💨
_1kaze5,C2ECACYOOLV-comment-2,15w,1,"""2024-05-15 18:59:18""",comment,❤️‍🔥😎
camchords,C2ECACYOOLV-comment-3,15w,6,"""2024-05-15 18:59:18""",comment,CBFW 🔥 recorded x prod x CC @structuredsounds 🤾🏽‍♂️🔌💡
colbylotv_,C2ECACYOOLV-comment-4,15w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
realbleeda_,C2ECACYOOLV-comment-5,15w,7,"""2024-05-15 18:59:18""",comment,!!!
_.phil2x,C2ECACYOOLV-comment-6,15w,0,"""2024-05-15 18:59:18""",comment,👏🩸
61scarfofrn,C2ECACYOOLV-comment-7,15w,1,"""2024-05-15 18:59:18""",comment,biggest zombie of em all 🧟‍♂️🧟‍♂️🩸
cashtootrim_,C2ECACYOOLV-comment-8,14w,0,"""2024-05-15 18:59:18""",comment,@cavon_g 🔥
mosalem,C2ldyB_urKN,2w,0,"""2024-05-15 18:59:18""",Reel,"1 of 1 Custom Made 8x8 Natural VVS1 “Ruger” Style Invisible Set 🩸 for @rugerrudy 💎
Song - Raw by Ruger Rudy off his latest release “Self Explanatory”
☎️ 281-989-7729
#membersonly"
rugerrudy,C2ldyB_urKN-comment-1,13w,39,"""2024-05-15 18:59:18""",comment,🔥🩸
philosophicalphoebe,C2ldyB_urKN-comment-2,9w,0,"""2024-05-15 18:59:18""",comment,❤️❤️
dionjohnson355,C2ldyB_urKN-comment-3,7w,2,"""2024-05-15 18:59:18""",comment,How much
tgkommas,C2ldyB_urKN-comment-4,13w,27,"""2024-05-15 18:59:18""",comment,💎🔥😍
camchords,C2ldyB_urKN-comment-5,13w,1,"""2024-05-15 18:59:18""",comment,🔥🔥💡
diamondledell,C2ldyB_urKN-comment-6,13w,1,"""2024-05-15 18:59:18""",comment,Yeahhh best ❤️‍🔥
deshae100k_,C2ldyB_urKN-comment-7,13w,5,"""2024-05-15 18:59:18""",comment,😍😍
pg_stillmosthated_,C2ldyB_urKN-comment-8,13w,1,"""2024-05-15 18:59:18""",comment,Raw 😍🔥
aevisualss_,C2ldyB_urKN-comment-9,13w,1,"""2024-05-15 18:59:18""",comment,Flashed out 🔥🔥🔥🔥
directedby5ive,C2ldyB_urKN-comment-10,13w,0,"""2024-05-15 18:59:18""",comment,nasty work🔥🔥🔥
rocstar4x_,C2ldyB_urKN-comment-11,13w,0,"""2024-05-15 18:59:18""",comment,Go Crazyy
ljahbleedyaa,C2ldyB_urKN-comment-12,13w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
40lidae,C2ldyB_urKN-comment-13,13w,4,"""2024-05-15 18:59:18""",comment,Stop playing mane 🤞🏾
badazz__rell,C2ldyB_urKN-comment-14,13w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
rugerrudy,C2zwKFRuBxs,12w,0,"""2024-05-15 18:59:18""",Reel,DOPE'D UP 💊🍼🍵 OFFICIAL MUSIC VIDEO OUT NOW ON MY YOUTUBE CHANNEL #SELFEXPLANATORY #OUTNOW 🎥 @aevisualss_ #LINKINBIO #FreeDemMembers
60bizsinn,C2zwKFRuBxs-comment-1,12w,2,"""2024-05-15 18:59:18""",comment,❤️🩸
meezybleeda,C2zwKFRuBxs-comment-2,12w,3,"""2024-05-15 18:59:18""",comment,🔥🔥
_1kaze5,C2zwKFRuBxs-comment-3,12w,1,"""2024-05-15 18:59:18""",comment,Rawwww shiii📸🐐
pesofrmda0ak,C2zwKFRuBxs-comment-4,12w,13,"""2024-05-15 18:59:18""",comment,🔥
40lidae,C2zwKFRuBxs-comment-5,12w,2,"""2024-05-15 18:59:18""",comment,DoubleR🤞🏾🀄️
nusrathafsha75,C2zwKFRuBxs-comment-6,12w,1,"""2024-05-15 18:59:18""",comment,check dm
lahclaude,C2zwKFRuBxs-comment-7,10w,2,"""2024-05-15 18:59:18""",comment,🔥🔥
_1doodie,C2zwKFRuBxs-comment-8,12w,2,"""2024-05-15 18:59:18""",comment,🔥💨
davinieonnaa___,C2zwKFRuBxs-comment-9,12w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
bootkorleone,C2zwKFRuBxs-comment-10,12w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
1litookie,C2zwKFRuBxs-comment-11,12w,2,"""2024-05-15 18:59:18""",comment,🔥
ctyoungin,C2zwKFRuBxs-comment-12,12w,2,"""2024-05-15 18:59:18""",comment,Itching bad but u can’t call me dirty I just took ah bath 😎😤😤🔥🔥
ligavin___,C2zwKFRuBxs-comment-13,12w,1,"""2024-05-15 18:59:18""",comment,🔥
bootkorleone,C2zwKFRuBxs-comment-14,12w,1,"""2024-05-15 18:59:18""",comment,Steady going 🛗
rugerrudy,C4Us_lhOExD,7w,0,"""2024-05-15 18:59:18""",Reel,"New Poles OutNow Go Run It Up
Be Home Soon ."
uncle_peta_,C4Us_lhOExD-comment-1,7w,4,"""2024-05-15 18:59:18""",comment,Free My yungin 🔥
ap.deejay,C4Us_lhOExD-comment-2,7w,4,"""2024-05-15 18:59:18""",comment,Free you cuz love you ❤️🔥🔥
212.youngin,C4Us_lhOExD-comment-3,7w,2,"""2024-05-15 18:59:18""",comment,FREEMYBLEEDA😈 🩸
ywd_rayy,C4Us_lhOExD-comment-4,7w,1,"""2024-05-15 18:59:18""",comment,🔥🔥
yomove85,C4Us_lhOExD-comment-5,6w,1,"""2024-05-15 18:59:18""",comment,Free him❤️🔥love u nigga this shit just getting started nigga🩸🔥
tg4l_jayyyy,C4Us_lhOExD-comment-6,7w,0,"""2024-05-15 18:59:18""",comment,🔥
bbyblow4l,C4Us_lhOExD-comment-7,6w,1,"""2024-05-15 18:59:18""",comment,🔥🔥
_1rn4lkedd,C4Us_lhOExD-comment-8,7w,1,"""2024-05-15 18:59:18""",comment,🔥
_54dableeda,C4Us_lhOExD-comment-9,7w,4,"""2024-05-15 18:59:18""",comment,Free ruru🩸🅱️
121craig,C4Us_lhOExD-comment-10,7w,4,"""2024-05-15 18:59:18""",comment,Free double R
1bandsupdee_,C4Us_lhOExD-comment-11,7w,1,"""2024-05-15 18:59:18""",comment,Free❤️
rugerrudy,C5uUGYzrPxr,2w,0,"""2024-05-15 18:59:18""",Reel,"""44 Barz"" OUTNOW!!
#FreeMe"
raitrapspot._,C5uUGYzrPxr-comment-1,2w,1,"""2024-05-15 18:59:18""",comment,🔥🔥
_54dableeda,C5uUGYzrPxr-comment-2,1w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥
badazz_zae,C5uUGYzrPxr-comment-3,2w,2,"""2024-05-15 18:59:18""",comment,🔥🔥My bird baby 💜cuz
varynsickasx,C5uUGYzrPxr-comment-4,2w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
on1ly_hr3,C5uUGYzrPxr-comment-5,2w,6,"""2024-05-15 18:59:18""",comment,“In ya Shii yu gettin decked “🔥🔥
rds_.tiger,C5uUGYzrPxr-comment-6,1w,1,"""2024-05-15 18:59:18""",comment,🔥
s0b.dee7,C5uUGYzrPxr-comment-7,2w,1,"""2024-05-15 18:59:18""",comment,RR🩸
rugerrudy,Ce0WggYA4Oh,97w,0,"""2024-05-15 18:59:18""",Reel,Message 2 the Streets ( Audio ) Out Now on My YouTube Channel !🔥🔥🔥Go Subscribe !! ❤️‍🔥 #LinkinBio
dream_toons.art,Ce0WggYA4Oh-comment-1,91w,0,"""2024-05-15 18:59:18""",comment,"I fw thiss, lit shit bro 💯💯🔥🔥.
hit me up for your 3D animated art 💯💯💯"
infantfrmnhc50s,Ce0WggYA4Oh-comment-2,94w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥
bxxittsscaviez,Ce0WggYA4Oh-comment-3,95w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
lilbandz5900,Ce0WggYA4Oh-comment-4,95w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥❤️
tylkennelcamp_peso,Ce0WggYA4Oh-comment-5,95w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥🩸
g4oee__,Ce0WggYA4Oh-comment-6,95w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
bjthakid,Ce0WggYA4Oh-comment-7,97w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
k.iddo_,Ce0WggYA4Oh-comment-8,97w,0,"""2024-05-15 18:59:18""",comment,this bitch hard .
buggietrill,Ce0WggYA4Oh-comment-9,97w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🩸
runn.emup_vell,Ce0WggYA4Oh-comment-10,97w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
tyyboomin,Ce0WggYA4Oh-comment-11,97w,0,"""2024-05-15 18:59:18""",comment,Its a DOUBLE R thing🔥🔥
prod.kpbeats,Ce0WggYA4Oh-comment-12,97w,1,"""2024-05-15 18:59:18""",comment,Beat prod by me
myr9n_,Ce0WggYA4Oh-comment-13,97w,0,"""2024-05-15 18:59:18""",comment,🔥
lahclaude,Ce0WggYA4Oh-comment-14,97w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
rugerrudy,CfiiiNpg9am,95w,0,"""2024-05-15 18:59:18""",Reel,Get that pick Yo potnah To 1M 🩸
shawkkalote,CfiiiNpg9am-comment-1,91w,0,"""2024-05-15 18:59:18""",comment,💪💪💪💪💪💪💪
oak3oi,CfiiiNpg9am-comment-2,91w,0,"""2024-05-15 18:59:18""",comment,🔥
enemy_wantmasoul,CfiiiNpg9am-comment-3,91w,0,"""2024-05-15 18:59:18""",comment,Feature?
k3kuttem_,CfiiiNpg9am-comment-4,91w,0,"""2024-05-15 18:59:18""",comment,You look like @bigwinnn
myrie_bleeda,CfiiiNpg9am-comment-5,91w,0,"""2024-05-15 18:59:18""",comment,My favorite song
mstoppedemoff_,CfiiiNpg9am-comment-6,92w,0,"""2024-05-15 18:59:18""",comment,👏👏🔥
quane_laurent1,CfiiiNpg9am-comment-7,92w,0,"""2024-05-15 18:59:18""",comment,6
official.5ivex00,CfiiiNpg9am-comment-8,92w,0,"""2024-05-15 18:59:18""",comment,“I aint running from no nikka aint no creases in these shoes” 🦍💪🏾‼️‼️‼️
_.immtata,CfiiiNpg9am-comment-9,92w,0,"""2024-05-15 18:59:18""",comment,😍🔥🔥🔥
btbglizzyofficial,CfiiiNpg9am-comment-10,92w,0,"""2024-05-15 18:59:18""",comment,Work on sum?🤷🏾‍♂️
baby0sama_._,CfiiiNpg9am-comment-11,92w,0,"""2024-05-15 18:59:18""",comment,‼️🩸
bluestrip_kev,CfiiiNpg9am-comment-12,92w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
rugerrudy,CgsXLh_pel3,90w,0,"""2024-05-15 18:59:18""",Reel,My bruddas died i cried an cried shyt caught me by surprise💔 #DeletingIn30Mins
pesofrmsos,CgsXLh_pel3-comment-1,10w,0,"""2024-05-15 18:59:18""",comment,🩸🧏🏾
1bigg_roh,CgsXLh_pel3-comment-2,90w,0,"""2024-05-15 18:59:18""",comment,🔥
wtytvrtutggtg,CgsXLh_pel3-comment-3,90w,0,"""2024-05-15 18:59:18""",comment,🔥
we_goin_mone,CgsXLh_pel3-comment-4,90w,0,"""2024-05-15 18:59:18""",comment,🩸🖤
ycn_stunna,CgsXLh_pel3-comment-5,90w,0,"""2024-05-15 18:59:18""",comment,Maine💔
realyounginbwa,CgsXLh_pel3-comment-6,90w,0,"""2024-05-15 18:59:18""",comment,That shit hard fuck wht ah nigga talkin bout
tcblivin3,CgsXLh_pel3-comment-7,90w,0,"""2024-05-15 18:59:18""",comment,🩸🩸
camchords,CgsXLh_pel3-comment-8,90w,0,"""2024-05-15 18:59:18""",comment,🩸🩸
camchords,CgsXLh_pel3-comment-9,90w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
4bxbyleeky,CgsXLh_pel3-comment-10,90w,0,"""2024-05-15 18:59:18""",comment,👏😢🤫
blackghost4019,CgsXLh_pel3-comment-11,90w,0,"""2024-05-15 18:59:18""",comment,❤️
sayycherrish_,CgsXLh_pel3-comment-12,90w,0,"""2024-05-15 18:59:18""",comment,🔥
juggman_elex,CgsXLh_pel3-comment-13,90w,0,"""2024-05-15 18:59:18""",comment,🩸🩸🖤💯🔥
las_chpj,CgsXLh_pel3-comment-14,90w,0,"""2024-05-15 18:59:18""",comment,🔥🩸🩸
rugerrudy,Cguy2XTpwds,90w,0,"""2024-05-15 18:59:18""",Reel,117k & Counting 🤣🤣🎸
shawngattis,Cguy2XTpwds-comment-1,89w,0,"""2024-05-15 18:59:18""",comment,🎵🎤
og.filmsss,Cguy2XTpwds-comment-2,90w,0,"""2024-05-15 18:59:18""",comment,😂😂
_lldunna_5l,Cguy2XTpwds-comment-3,90w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
kaylagreenb2669,Cguy2XTpwds-comment-4,90w,1,"""2024-05-15 18:59:18""",comment,All them diss songs and you and coco never kilt nun before stop repping on bodies that’s not yours 😂😂😂😂 @cobleeda_ @rugerrudy
officialteamtoon,Cguy2XTpwds-comment-5,90w,0,"""2024-05-15 18:59:18""",comment,Yeahhhh🔥😂
lilbandz5900,Cguy2XTpwds-comment-6,90w,0,"""2024-05-15 18:59:18""",comment,🔥🔥😂
tenlaylaw,Cguy2XTpwds-comment-7,90w,0,"""2024-05-15 18:59:18""",comment,🩸
babyyshvn,Cguy2XTpwds-comment-8,90w,0,"""2024-05-15 18:59:18""",comment,🔥👏
wsq_johnny,Cguy2XTpwds-comment-9,90w,0,"""2024-05-15 18:59:18""",comment,😂
legionlane_tim,Cguy2XTpwds-comment-10,90w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥😈🕴🏽
neweraa_baby,Cguy2XTpwds-comment-11,90w,0,"""2024-05-15 18:59:18""",comment,🔥
lilrob_three3,Cguy2XTpwds-comment-12,90w,0,"""2024-05-15 18:59:18""",comment,🔥🔥😭
runn.emup_vell,Cguy2XTpwds-comment-13,90w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
rugerrudy,ChtNXZMgpP2,87w,0,"""2024-05-15 18:59:18""",Reel,🧟‍♂️🩸 Bite The Dust Official Music Video 🔥 #OUTNOW Shot by 🎥@tmb_productions 💯 🎚 @neilondatrack #LINKINBIO #LLMB
rap.media_ig,ChtNXZMgpP2-comment-1,33w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥🔥🔥🔥🔥🔥
kshakess,ChtNXZMgpP2-comment-2,34w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥
upcoming.artist.hub,ChtNXZMgpP2-comment-3,39w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
billboard_gandhi_23,ChtNXZMgpP2-comment-4,39w,0,"""2024-05-15 18:59:18""",comment,Send stuff ❤️ @thebillboard._music
iiamjahlill_,ChtNXZMgpP2-comment-5,41w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥🩸🙌
itz_silverleafbeena,ChtNXZMgpP2-comment-6,43w,0,"""2024-05-15 18:59:18""",comment,💯k
rugerrudy,Ci5pDEcJduq,83w,0,"""2024-05-15 18:59:18""",Reel,F**K A NI**A & A NI**A WHOLE ADMINISTRATION 🖕🏾 CITY RED 🩸OFFICIAL MUSIC VIDEO #OUTNOW ON MY CHANNEL #SUBSCRIBE 🎥 @aevisualss_ 🎛️ @camchords #LINKINBIO
bossmanm6,Ci5pDEcJduq-comment-1,24w,0,"""2024-05-15 18:59:18""",comment,We the reason why the city red 🩸🩸💥
moisplak,Ci5pDEcJduq-comment-2,26w,0,"""2024-05-15 18:59:18""",comment,We the reason why the city red
abmg.lajoe4l,Ci5pDEcJduq-comment-3,28w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
rap.media_ig,Ci5pDEcJduq-comment-4,33w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥🔥🔥🔥
ms.fredo,Ci5pDEcJduq-comment-5,37w,0,"""2024-05-15 18:59:18""",comment,👏
billboard_gandhi_23,Ci5pDEcJduq-comment-6,39w,0,"""2024-05-15 18:59:18""",comment,Send stuff ❤️ @thebillboard._music
tie.mamba,Ci5pDEcJduq-comment-7,41w,0,"""2024-05-15 18:59:18""",comment,Let me see you dodge a dart 🔥🔥🔥🙌🏾
swerveojay,Ci5pDEcJduq-comment-8,45w,0,"""2024-05-15 18:59:18""",comment,🩸😈
prod.911.beats,Ci5pDEcJduq-comment-9,45w,0,"""2024-05-15 18:59:18""",comment,Peep dm
prod.911.beats,Ci5pDEcJduq-comment-10,45w,0,"""2024-05-15 18:59:18""",comment,U hard bro no cap 🔥
bbblowlee,Ci5pDEcJduq-comment-11,47w,0,"""2024-05-15 18:59:18""",comment,check dms boss🔥🔥❤️❤️
jaatrange026,Ci5pDEcJduq-comment-12,47w,0,"""2024-05-15 18:59:18""",comment,Send stuff ❤️ @THEBILLBOARDSRECORDS
rugerrudy,CjsE0YiAUzQ,80w,0,"""2024-05-15 18:59:18""",Reel,#Str8Hats🎩 #Str8HatsChallange🔥
ryansmith4588,CjsE0YiAUzQ-comment-1,79w,0,"""2024-05-15 18:59:18""",comment,YEAH RUGER!!!!(🤧🤧🤧🤧)
yomove85,CjsE0YiAUzQ-comment-2,79w,0,"""2024-05-15 18:59:18""",comment,❤️🔥
lilfolkss20x,CjsE0YiAUzQ-comment-3,79w,0,"""2024-05-15 18:59:18""",comment,🔥🔥😂
doubler1375,CjsE0YiAUzQ-comment-4,80w,3,"""2024-05-15 18:59:18""",comment,He Was A Vulture 🦅Till I Caught Em Made Him Have A Change Of Heart 🩸®️
migorawass,CjsE0YiAUzQ-comment-5,80w,0,"""2024-05-15 18:59:18""",comment,My shit 🔥
